2023-10-24 15:29:34,978 - websocket_consumer.py[line:193] - INFO# Waiting for message.
2023-10-24 15:29:46,241 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698132585, Kline_1s timestep: 1698132585
2023-10-24 15:29:47,131 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698132586, Kline_1s timestep: 1698132586
2023-10-24 15:29:48,179 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698132587, Kline_1s timestep: 1698132587
2023-10-24 15:29:48,186 - websocket_consumer.py[line:164] - INFO# Received data from RabbitMQ: Kline_1m timestep: 1698132587
2023-10-24 15:29:49,153 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698132588, Kline_1s timestep: 1698132588
2023-10-24 15:29:50,109 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698132589, Kline_1s timestep: 1698132589
2023-10-24 15:29:51,236 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698132590, Kline_1s timestep: 1698132590
2023-10-24 15:29:52,199 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698132591, Kline_1s timestep: 1698132591
2023-10-24 15:29:53,140 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698132592, Kline_1s timestep: 1698132592
2023-10-24 15:29:54,301 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698132593, Kline_1s timestep: 1698132593
2023-10-24 15:29:55,230 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698132594, Kline_1s timestep: 1698132594
2023-10-24 15:29:56,189 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698132595, Kline_1s timestep: 1698132595
2023-10-24 15:29:57,098 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698132596, Kline_1s timestep: 1698132596
2023-10-24 15:29:58,120 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698132597, Kline_1s timestep: 1698132597
2023-10-24 15:29:59,228 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698132598, Kline_1s timestep: 1698132598
2023-10-24 15:30:00,195 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698132599, Kline_1s timestep: 1698132599
2023-10-24 15:30:01,159 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698132600, Kline_1s timestep: 1698132600
2023-10-24 15:30:02,099 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698132601, Kline_1s timestep: 1698132601
2023-10-24 15:30:03,228 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698132602, Kline_1s timestep: 1698132602
2023-10-24 15:30:03,234 - websocket_consumer.py[line:164] - INFO# Received data from RabbitMQ: Kline_1m timestep: 1698132602
2023-10-24 15:30:04,193 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698132603, Kline_1s timestep: 1698132603
2023-10-24 15:30:05,151 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698132604, Kline_1s timestep: 1698132604
2023-10-24 15:30:06,100 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698132605, Kline_1s timestep: 1698132605
2023-10-24 15:30:07,190 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698132606, Kline_1s timestep: 1698132606
2023-10-24 15:30:08,311 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698132607, Kline_1s timestep: 1698132607
2023-10-24 15:30:09,098 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698132608, Kline_1s timestep: 1698132608
2023-10-24 15:30:10,109 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698132609, Kline_1s timestep: 1698132609
2023-10-24 15:30:11,224 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698132610, Kline_1s timestep: 1698132610
2023-10-24 15:30:12,107 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698132611, Kline_1s timestep: 1698132611
2023-10-24 15:30:13,140 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698132612, Kline_1s timestep: 1698132612
2023-10-24 15:30:14,095 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698132613, Kline_1s timestep: 1698132613
2023-10-24 15:30:15,111 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698132614, Kline_1s timestep: 1698132614
2023-10-24 15:30:16,132 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698132615, Kline_1s timestep: 1698132615
2023-10-24 15:30:17,141 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698132616, Kline_1s timestep: 1698132616
2023-10-24 15:30:18,112 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698132617, Kline_1s timestep: 1698132617
2023-10-24 15:30:19,228 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698132618, Kline_1s timestep: 1698132618
2023-10-24 15:30:20,188 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698132619, Kline_1s timestep: 1698132619
2023-10-24 15:30:21,151 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698132620, Kline_1s timestep: 1698132620
2023-10-24 15:30:22,118 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698132621, Kline_1s timestep: 1698132621
2023-10-24 15:30:23,234 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698132622, Kline_1s timestep: 1698132622
2023-10-24 15:30:24,102 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698132623, Kline_1s timestep: 1698132623
2023-10-24 15:30:25,157 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698132624, Kline_1s timestep: 1698132624
2023-10-24 15:30:26,103 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698132625, Kline_1s timestep: 1698132625
2023-10-24 15:30:27,102 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698132626, Kline_1s timestep: 1698132626
2023-10-24 15:30:28,097 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698132627, Kline_1s timestep: 1698132627
2023-10-24 15:30:29,114 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698132628, Kline_1s timestep: 1698132628
2023-10-24 15:30:30,112 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698132629, Kline_1s timestep: 1698132629
2023-10-24 15:30:31,216 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698132630, Kline_1s timestep: 1698132630
2023-10-24 15:30:32,097 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698132631, Kline_1s timestep: 1698132631
2023-10-24 15:30:33,137 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698132632, Kline_1s timestep: 1698132632
2023-10-24 15:30:34,279 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698132633, Kline_1s timestep: 1698132633
2023-10-24 15:30:35,103 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698132634, Kline_1s timestep: 1698132634
2023-10-24 15:30:36,184 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698132635, Kline_1s timestep: 1698132635
2023-10-24 15:30:37,111 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698132636, Kline_1s timestep: 1698132636
2023-10-24 15:30:38,130 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698132637, Kline_1s timestep: 1698132637
2023-10-24 15:30:39,118 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698132638, Kline_1s timestep: 1698132638
2023-10-24 15:30:40,190 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698132639, Kline_1s timestep: 1698132639
2023-10-24 15:30:41,136 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698132640, Kline_1s timestep: 1698132640
2023-10-24 15:30:42,095 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698132641, Kline_1s timestep: 1698132641
2023-10-24 15:30:43,239 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698132642, Kline_1s timestep: 1698132642
2023-10-24 15:30:44,130 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698132643, Kline_1s timestep: 1698132643
2023-10-24 15:30:45,149 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698132644, Kline_1s timestep: 1698132644
2023-10-24 15:30:46,101 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698132645, Kline_1s timestep: 1698132645
2023-10-24 15:30:47,229 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698132646, Kline_1s timestep: 1698132646
2023-10-24 15:30:48,109 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698132647, Kline_1s timestep: 1698132647
2023-10-24 15:30:49,156 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698132648, Kline_1s timestep: 1698132648
