2023-10-22 12:25:02,647 - websocket_consumer.py[line:185] - INFO# Waiting for message.
2023-10-22 12:25:02,647 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697919112, Kline_1s timestep: 1697919112
2023-10-22 12:25:02,665 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697919113, Kline_1s timestep: 1697919113
2023-10-22 12:25:02,666 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697919114, Kline_1s timestep: 1697919114
2023-10-22 12:25:02,668 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697919115, Kline_1s timestep: 1697919115
2023-10-22 12:25:02,671 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697919116, Kline_1s timestep: 1697919116
2023-10-22 12:25:02,672 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697919117, Kline_1s timestep: 1697919117
2023-10-22 12:25:02,673 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697919118, Kline_1s timestep: 1697919118
2023-10-22 12:25:02,675 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697919119, Kline_1s timestep: 1697919119
2023-10-22 12:25:02,677 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697919120, Kline_1s timestep: 1697919120
2023-10-22 12:25:02,678 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697919121, Kline_1s timestep: 1697919121
2023-10-22 12:25:02,679 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697919122, Kline_1s timestep: 1697919122
2023-10-22 12:25:02,681 - websocket_consumer.py[line:164] - INFO# Received data from RabbitMQ: Kline_1m timestep: 1697919122
2023-10-22 12:25:02,682 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697919123, Kline_1s timestep: 1697919123
2023-10-22 12:25:02,683 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697919124, Kline_1s timestep: 1697919124
2023-10-22 12:25:02,685 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697919125, Kline_1s timestep: 1697919125
2023-10-22 12:25:02,687 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697919126, Kline_1s timestep: 1697919126
2023-10-22 12:25:02,688 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697919127, Kline_1s timestep: 1697919127
2023-10-22 12:25:02,690 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697919128, Kline_1s timestep: 1697919128
2023-10-22 12:25:02,692 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697919129, Kline_1s timestep: 1697919129
2023-10-22 12:25:02,694 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697919130, Kline_1s timestep: 1697919130
2023-10-22 12:25:02,696 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697919131, Kline_1s timestep: 1697919131
2023-10-22 12:25:02,697 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697919132, Kline_1s timestep: 1697919132
2023-10-22 12:25:02,698 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697919133, Kline_1s timestep: 1697919133
2023-10-22 12:25:02,700 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697919134, Kline_1s timestep: 1697919134
2023-10-22 12:25:02,702 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697919136, Kline_1s timestep: 1697919136
2023-10-22 12:25:02,703 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697919137, Kline_1s timestep: 1697919137
2023-10-22 12:25:02,705 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697919138, Kline_1s timestep: 1697919138
2023-10-22 12:25:02,706 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697919139, Kline_1s timestep: 1697919139
2023-10-22 12:25:02,708 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697919140, Kline_1s timestep: 1697919140
2023-10-22 12:25:02,710 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697919141, Kline_1s timestep: 1697919141
2023-10-22 12:25:02,712 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697919142, Kline_1s timestep: 1697919142
2023-10-22 12:25:02,713 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697919143, Kline_1s timestep: 1697919143
2023-10-22 12:25:02,715 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697919144, Kline_1s timestep: 1697919144
2023-10-22 12:25:02,716 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697919145, Kline_1s timestep: 1697919145
2023-10-22 12:25:02,717 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697919146, Kline_1s timestep: 1697919146
2023-10-22 12:25:02,719 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697919147, Kline_1s timestep: 1697919147
2023-10-22 12:25:02,720 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697919148, Kline_1s timestep: 1697919148
2023-10-22 12:25:02,722 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697919149, Kline_1s timestep: 1697919149
2023-10-22 12:25:02,723 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697919150, Kline_1s timestep: 1697919150
2023-10-22 12:25:02,725 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697919151, Kline_1s timestep: 1697919151
2023-10-22 12:25:02,726 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697919152, Kline_1s timestep: 1697919152
2023-10-22 12:25:02,728 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697919153, Kline_1s timestep: 1697919153
2023-10-22 12:25:02,730 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697919154, Kline_1s timestep: 1697919154
2023-10-22 12:25:02,731 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697919156, Kline_1s timestep: 1697919156
2023-10-22 12:25:02,732 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697919157, Kline_1s timestep: 1697919157
2023-10-22 12:25:02,734 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697919158, Kline_1s timestep: 1697919158
2023-10-22 12:25:02,735 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697919159, Kline_1s timestep: 1697919159
2023-10-22 12:25:02,737 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697919160, Kline_1s timestep: 1697919160
2023-10-22 12:25:02,738 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697919161, Kline_1s timestep: 1697919161
2023-10-22 12:25:02,740 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697919162, Kline_1s timestep: 1697919162
2023-10-22 12:25:02,741 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697919163, Kline_1s timestep: 1697919163
2023-10-22 12:25:02,743 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697919164, Kline_1s timestep: 1697919164
2023-10-22 12:25:02,744 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697919165, Kline_1s timestep: 1697919165
2023-10-22 12:25:02,745 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697919166, Kline_1s timestep: 1697919166
2023-10-22 12:25:02,747 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697919167, Kline_1s timestep: 1697919167
2023-10-22 12:25:02,748 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697919168, Kline_1s timestep: 1697919168
2023-10-22 12:25:02,750 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697919169, Kline_1s timestep: 1697919169
2023-10-22 12:25:02,751 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697919170, Kline_1s timestep: 1697919170
2023-10-22 12:25:02,752 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697919171, Kline_1s timestep: 1697919171
2023-10-22 12:25:02,754 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697919172, Kline_1s timestep: 1697919172
2023-10-22 12:25:02,755 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697919173, Kline_1s timestep: 1697919173
2023-10-22 12:25:02,757 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697919174, Kline_1s timestep: 1697919174
2023-10-22 12:25:02,758 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697919175, Kline_1s timestep: 1697919175
2023-10-22 12:25:02,760 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697919176, Kline_1s timestep: 1697919176
2023-10-22 12:25:02,761 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697919177, Kline_1s timestep: 1697919177
2023-10-22 12:25:02,762 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697919178, Kline_1s timestep: 1697919178
2023-10-22 12:25:02,764 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697919179, Kline_1s timestep: 1697919179
2023-10-22 12:25:02,765 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697919181, Kline_1s timestep: 1697919181
2023-10-22 12:25:02,767 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697919182, Kline_1s timestep: 1697919182
2023-10-22 12:25:02,768 - websocket_consumer.py[line:164] - INFO# Received data from RabbitMQ: Kline_1m timestep: 1697919182
2023-10-22 12:25:02,769 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697919183, Kline_1s timestep: 1697919183
2023-10-22 12:25:02,770 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697919184, Kline_1s timestep: 1697919184
2023-10-22 12:25:02,771 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697919185, Kline_1s timestep: 1697919185
2023-10-22 12:25:02,773 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697919186, Kline_1s timestep: 1697919186
2023-10-22 12:25:02,774 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697919187, Kline_1s timestep: 1697919187
2023-10-22 12:25:02,776 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697919188, Kline_1s timestep: 1697919188
2023-10-22 12:25:02,777 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697919189, Kline_1s timestep: 1697919189
2023-10-22 12:25:02,778 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697919190, Kline_1s timestep: 1697919190
2023-10-22 12:25:02,780 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697919191, Kline_1s timestep: 1697919191
2023-10-22 12:25:02,781 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697919192, Kline_1s timestep: 1697919192
2023-10-22 12:25:02,783 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697919193, Kline_1s timestep: 1697919193
2023-10-22 12:25:02,784 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697919194, Kline_1s timestep: 1697919194
2023-10-22 12:25:02,786 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697919195, Kline_1s timestep: 1697919195
2023-10-22 12:25:02,788 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697919196, Kline_1s timestep: 1697919196
2023-10-22 12:25:02,789 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697919197, Kline_1s timestep: 1697919197
2023-10-22 12:25:02,791 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697919198, Kline_1s timestep: 1697919198
2023-10-22 12:25:02,793 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697919199, Kline_1s timestep: 1697919199
2023-10-22 12:25:02,795 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697919200, Kline_1s timestep: 1697919200
2023-10-22 12:25:02,796 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697919201, Kline_1s timestep: 1697919201
2023-10-22 12:25:02,798 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697919202, Kline_1s timestep: 1697919202
2023-10-22 12:25:02,800 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697919203, Kline_1s timestep: 1697919203
2023-10-22 12:25:02,801 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697919204, Kline_1s timestep: 1697919204
2023-10-22 12:25:02,803 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697919205, Kline_1s timestep: 1697919205
2023-10-22 12:25:02,804 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697919206, Kline_1s timestep: 1697919206
2023-10-22 12:25:02,806 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697919207, Kline_1s timestep: 1697919207
2023-10-22 12:25:02,808 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697919208, Kline_1s timestep: 1697919208
2023-10-22 12:25:02,810 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697919209, Kline_1s timestep: 1697919209
2023-10-22 12:25:02,811 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697919210, Kline_1s timestep: 1697919210
2023-10-22 12:25:02,813 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697919211, Kline_1s timestep: 1697919211
2023-10-22 12:25:02,814 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697919212, Kline_1s timestep: 1697919212
2023-10-22 12:25:02,816 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697919213, Kline_1s timestep: 1697919213
2023-10-22 12:25:02,817 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697919214, Kline_1s timestep: 1697919214
2023-10-22 12:25:02,819 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697919215, Kline_1s timestep: 1697919215
2023-10-22 12:25:02,821 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697919216, Kline_1s timestep: 1697919216
2023-10-22 12:25:02,822 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697919217, Kline_1s timestep: 1697919217
2023-10-22 12:25:02,824 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697919218, Kline_1s timestep: 1697919218
2023-10-22 12:25:02,825 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697919219, Kline_1s timestep: 1697919219
2023-10-22 12:25:02,827 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697919220, Kline_1s timestep: 1697919220
2023-10-22 12:25:02,829 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697919221, Kline_1s timestep: 1697919221
2023-10-22 12:25:02,830 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697919222, Kline_1s timestep: 1697919222
2023-10-22 12:25:02,832 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697919223, Kline_1s timestep: 1697919223
2023-10-22 12:25:02,833 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697919224, Kline_1s timestep: 1697919224
2023-10-22 12:25:02,835 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697919225, Kline_1s timestep: 1697919225
2023-10-22 12:25:02,837 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697919226, Kline_1s timestep: 1697919226
