2023-10-23 15:56:37,746 - websocket_consumer.py[line:186] - INFO# Waiting for message.
2023-10-23 15:56:37,746 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698046495, Kline_1s timestep: 1698046495
2023-10-23 15:56:37,764 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698046496, Kline_1s timestep: 1698046496
2023-10-23 15:56:37,765 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698046497, Kline_1s timestep: 1698046497
2023-10-23 15:56:37,767 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698046498, Kline_1s timestep: 1698046498
2023-10-23 15:56:37,768 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698046499, Kline_1s timestep: 1698046499
2023-10-23 15:56:37,770 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698046500, Kline_1s timestep: 1698046500
2023-10-23 15:56:37,771 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698046501, Kline_1s timestep: 1698046501
2023-10-23 15:56:37,773 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698046502, Kline_1s timestep: 1698046502
2023-10-23 15:56:37,774 - websocket_consumer.py[line:164] - INFO# Received data from RabbitMQ: Kline_1m timestep: 1698046502
2023-10-23 15:56:37,776 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698046503, Kline_1s timestep: 1698046503
2023-10-23 15:56:37,777 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698046504, Kline_1s timestep: 1698046504
2023-10-23 15:56:37,779 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698046505, Kline_1s timestep: 1698046505
2023-10-23 15:56:37,780 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698046506, Kline_1s timestep: 1698046506
2023-10-23 15:56:37,783 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698046507, Kline_1s timestep: 1698046507
2023-10-23 15:56:37,784 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698046508, Kline_1s timestep: 1698046508
2023-10-23 15:56:37,785 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698046509, Kline_1s timestep: 1698046509
2023-10-23 15:56:37,787 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698046510, Kline_1s timestep: 1698046510
2023-10-23 15:56:37,789 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698046511, Kline_1s timestep: 1698046511
2023-10-23 15:56:37,790 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698046512, Kline_1s timestep: 1698046512
2023-10-23 15:56:37,792 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698046513, Kline_1s timestep: 1698046513
2023-10-23 15:56:37,794 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698046514, Kline_1s timestep: 1698046514
2023-10-23 15:56:37,795 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698046515, Kline_1s timestep: 1698046515
2023-10-23 15:56:37,797 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698046516, Kline_1s timestep: 1698046516
2023-10-23 15:56:37,798 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698046517, Kline_1s timestep: 1698046517
2023-10-23 15:56:37,800 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698046518, Kline_1s timestep: 1698046518
2023-10-23 15:56:37,801 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698046519, Kline_1s timestep: 1698046519
2023-10-23 15:56:37,804 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698046520, Kline_1s timestep: 1698046520
2023-10-23 15:56:37,805 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698046521, Kline_1s timestep: 1698046521
2023-10-23 15:56:37,807 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698046522, Kline_1s timestep: 1698046522
2023-10-23 15:56:37,808 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698046523, Kline_1s timestep: 1698046523
2023-10-23 15:56:37,810 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698046524, Kline_1s timestep: 1698046524
2023-10-23 15:56:37,811 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698046525, Kline_1s timestep: 1698046525
2023-10-23 15:56:37,813 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698046526, Kline_1s timestep: 1698046526
2023-10-23 15:56:37,815 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698046527, Kline_1s timestep: 1698046527
2023-10-23 15:56:37,816 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698046528, Kline_1s timestep: 1698046528
2023-10-23 15:56:37,818 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698046529, Kline_1s timestep: 1698046529
2023-10-23 15:56:37,820 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698046530, Kline_1s timestep: 1698046530
2023-10-23 15:56:37,822 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698046531, Kline_1s timestep: 1698046531
2023-10-23 15:56:37,823 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698046532, Kline_1s timestep: 1698046532
2023-10-23 15:56:37,825 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698046533, Kline_1s timestep: 1698046533
2023-10-23 15:56:37,827 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698046534, Kline_1s timestep: 1698046534
