2023-10-23 16:09:16,589 - websocket_consumer.py[line:186] - INFO# Waiting for message.
2023-10-23 16:09:16,590 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698048042, Kline_1s timestep: 1698048042
2023-10-23 16:09:16,593 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698048043, Kline_1s timestep: 1698048043
2023-10-23 16:09:16,594 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698048044, Kline_1s timestep: 1698048044
2023-10-23 16:09:16,596 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698048045, Kline_1s timestep: 1698048045
2023-10-23 16:09:16,599 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698048046, Kline_1s timestep: 1698048046
2023-10-23 16:09:16,600 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698048047, Kline_1s timestep: 1698048047
2023-10-23 16:09:16,602 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698048048, Kline_1s timestep: 1698048048
2023-10-23 16:09:16,603 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698048049, Kline_1s timestep: 1698048049
2023-10-23 16:09:16,605 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698048050, Kline_1s timestep: 1698048050
2023-10-23 16:09:16,606 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698048051, Kline_1s timestep: 1698048051
2023-10-23 16:09:16,608 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698048052, Kline_1s timestep: 1698048052
2023-10-23 16:09:16,609 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698048053, Kline_1s timestep: 1698048053
2023-10-23 16:09:16,611 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698048054, Kline_1s timestep: 1698048054
2023-10-23 16:09:16,612 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698048055, Kline_1s timestep: 1698048055
2023-10-23 16:09:16,614 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698048056, Kline_1s timestep: 1698048056
2023-10-23 16:09:16,615 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698048057, Kline_1s timestep: 1698048057
2023-10-23 16:09:16,617 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698048058, Kline_1s timestep: 1698048058
2023-10-23 16:09:16,619 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698048059, Kline_1s timestep: 1698048059
