2023-10-24 12:56:41,235 - websocket_consumer.py[line:186] - INFO# Waiting for message.
2023-10-24 12:56:41,235 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698123390, Kline_1s timestep: 1698123390
2023-10-24 12:56:41,252 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698123391, Kline_1s timestep: 1698123391
2023-10-24 12:56:41,254 - websocket_consumer.py[line:164] - INFO# Received data from RabbitMQ: Kline_1m timestep: 1698123391
2023-10-24 12:56:41,254 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698123392, Kline_1s timestep: 1698123392
2023-10-24 12:56:41,256 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698123393, Kline_1s timestep: 1698123393
2023-10-24 12:56:41,257 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698123394, Kline_1s timestep: 1698123394
2023-10-24 12:56:41,258 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698123395, Kline_1s timestep: 1698123395
2023-10-24 12:56:41,259 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698123396, Kline_1s timestep: 1698123396
2023-10-24 12:56:41,260 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698123397, Kline_1s timestep: 1698123397
2023-10-24 12:56:41,261 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698123398, Kline_1s timestep: 1698123398
2023-10-24 12:56:41,262 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698123399, Kline_1s timestep: 1698123399
2023-10-24 12:56:41,264 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698123400, Kline_1s timestep: 1698123400
2023-10-24 12:56:42,235 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698123401, Kline_1s timestep: 1698123401
2023-10-24 12:56:43,039 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698123402, Kline_1s timestep: 1698123402
2023-10-24 12:56:44,347 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698123403, Kline_1s timestep: 1698123403
2023-10-24 12:56:44,829 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698123404, Kline_1s timestep: 1698123404
2023-10-24 12:56:45,817 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698123405, Kline_1s timestep: 1698123405
2023-10-24 12:56:46,702 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698123406, Kline_1s timestep: 1698123406
2023-10-24 12:56:47,730 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698123407, Kline_1s timestep: 1698123407
2023-10-24 12:56:49,229 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698123408, Kline_1s timestep: 1698123408
2023-10-24 12:56:49,704 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698123409, Kline_1s timestep: 1698123409
2023-10-24 12:56:50,733 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698123410, Kline_1s timestep: 1698123410
2023-10-24 12:56:51,704 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698123411, Kline_1s timestep: 1698123411
2023-10-24 12:56:54,215 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698123412, Kline_1s timestep: 1698123412
2023-10-24 12:56:54,343 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698123413, Kline_1s timestep: 1698123413
2023-10-24 12:56:56,994 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698123414, Kline_1s timestep: 1698123414
2023-10-24 12:56:57,293 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698123415, Kline_1s timestep: 1698123415
2023-10-24 12:56:57,612 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698123416, Kline_1s timestep: 1698123416
