2023-10-22 19:16:56,567 - websocket_consumer.py[line:186] - INFO# Waiting for message.
2023-10-22 19:16:56,568 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697973358, Kline_1s timestep: 1697973358
2023-10-22 19:16:56,573 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697973359, Kline_1s timestep: 1697973359
2023-10-22 19:16:56,576 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697973360, Kline_1s timestep: 1697973360
2023-10-22 19:16:56,579 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697973361, Kline_1s timestep: 1697973361
2023-10-22 19:16:56,581 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697973362, Kline_1s timestep: 1697973362
2023-10-22 19:16:56,583 - websocket_consumer.py[line:164] - INFO# Received data from RabbitMQ: Kline_1m timestep: 1697973362
2023-10-22 19:16:56,584 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697973363, Kline_1s timestep: 1697973363
2023-10-22 19:16:56,588 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697973364, Kline_1s timestep: 1697973364
2023-10-22 19:16:56,591 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697973365, Kline_1s timestep: 1697973365
2023-10-22 19:16:56,593 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697973366, Kline_1s timestep: 1697973366
2023-10-22 19:16:56,596 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697973367, Kline_1s timestep: 1697973367
2023-10-22 19:16:56,598 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697973368, Kline_1s timestep: 1697973368
2023-10-22 19:16:56,600 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697973369, Kline_1s timestep: 1697973369
2023-10-22 19:16:56,604 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697973370, Kline_1s timestep: 1697973370
2023-10-22 19:16:56,606 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697973371, Kline_1s timestep: 1697973371
2023-10-22 19:16:56,609 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697973372, Kline_1s timestep: 1697973372
2023-10-22 19:16:56,611 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697973373, Kline_1s timestep: 1697973373
2023-10-22 19:16:56,613 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697973374, Kline_1s timestep: 1697973374
2023-10-22 19:16:56,616 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697973375, Kline_1s timestep: 1697973375
2023-10-22 19:16:56,618 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697973376, Kline_1s timestep: 1697973376
2023-10-22 19:16:56,621 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697973377, Kline_1s timestep: 1697973377
2023-10-22 19:16:56,624 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697973378, Kline_1s timestep: 1697973378
2023-10-22 19:16:56,626 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697973379, Kline_1s timestep: 1697973379
2023-10-22 19:16:56,629 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697973380, Kline_1s timestep: 1697973380
2023-10-22 19:16:56,632 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697973381, Kline_1s timestep: 1697973381
2023-10-22 19:16:56,634 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697973382, Kline_1s timestep: 1697973382
2023-10-22 19:16:56,637 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697973383, Kline_1s timestep: 1697973383
2023-10-22 19:16:56,639 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697973384, Kline_1s timestep: 1697973384
2023-10-22 19:16:56,642 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697973385, Kline_1s timestep: 1697973385
2023-10-22 19:16:56,645 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697973386, Kline_1s timestep: 1697973386
2023-10-22 19:16:56,648 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697973387, Kline_1s timestep: 1697973387
2023-10-22 19:16:56,651 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697973388, Kline_1s timestep: 1697973388
2023-10-22 19:16:56,653 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697973389, Kline_1s timestep: 1697973389
2023-10-22 19:16:56,656 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697973390, Kline_1s timestep: 1697973390
2023-10-22 19:16:56,658 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697973392, Kline_1s timestep: 1697973392
2023-10-22 19:16:56,663 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697973393, Kline_1s timestep: 1697973393
2023-10-22 19:16:56,668 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697973394, Kline_1s timestep: 1697973394
2023-10-22 19:16:56,670 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697973395, Kline_1s timestep: 1697973395
2023-10-22 19:16:56,672 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697973396, Kline_1s timestep: 1697973396
2023-10-22 19:16:56,675 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697973397, Kline_1s timestep: 1697973397
2023-10-22 19:16:56,678 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697973398, Kline_1s timestep: 1697973398
2023-10-22 19:16:56,680 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697973399, Kline_1s timestep: 1697973399
2023-10-22 19:16:56,683 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697973400, Kline_1s timestep: 1697973400
2023-10-22 19:16:56,686 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697973401, Kline_1s timestep: 1697973401
2023-10-22 19:16:56,688 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697973402, Kline_1s timestep: 1697973402
2023-10-22 19:16:56,691 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697973403, Kline_1s timestep: 1697973403
2023-10-22 19:16:56,694 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697973404, Kline_1s timestep: 1697973404
