2023-10-22 18:52:27,516 - websocket_consumer.py[line:186] - INFO# Waiting for message.
2023-10-22 18:52:27,518 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697961338, Kline_1s timestep: 1697961338
2023-10-22 18:52:27,537 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697961339, Kline_1s timestep: 1697961339
2023-10-22 18:52:27,540 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697961340, Kline_1s timestep: 1697961340
2023-10-22 18:52:27,545 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697961341, Kline_1s timestep: 1697961341
2023-10-22 18:52:27,548 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697961342, Kline_1s timestep: 1697961342
2023-10-22 18:52:27,552 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697961343, Kline_1s timestep: 1697961343
2023-10-22 18:52:27,556 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697961344, Kline_1s timestep: 1697961344
2023-10-22 18:52:27,559 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697961345, Kline_1s timestep: 1697961345
2023-10-22 18:52:27,564 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697961346, Kline_1s timestep: 1697961346
2023-10-22 18:52:27,569 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697961347, Kline_1s timestep: 1697961347
2023-10-22 18:52:27,572 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697961348, Kline_1s timestep: 1697961348
2023-10-22 18:52:27,576 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697961349, Kline_1s timestep: 1697961349
2023-10-22 18:52:27,580 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697961350, Kline_1s timestep: 1697961350
2023-10-22 18:52:27,584 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697961351, Kline_1s timestep: 1697961351
2023-10-22 18:52:27,587 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697961352, Kline_1s timestep: 1697961352
2023-10-22 18:52:27,591 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697961353, Kline_1s timestep: 1697961353
2023-10-22 18:52:27,596 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697961354, Kline_1s timestep: 1697961354
2023-10-22 18:52:27,600 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697961355, Kline_1s timestep: 1697961355
2023-10-22 18:52:27,604 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697961356, Kline_1s timestep: 1697961356
2023-10-22 18:52:27,608 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697961357, Kline_1s timestep: 1697961357
2023-10-22 18:52:27,612 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697961358, Kline_1s timestep: 1697961358
2023-10-22 18:52:27,616 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697961359, Kline_1s timestep: 1697961359
2023-10-22 18:52:27,619 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697961360, Kline_1s timestep: 1697961360
