2023-10-22 13:51:25,754 - websocket_consumer.py[line:185] - INFO# Waiting for message.
2023-10-22 13:51:25,755 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697953567, Kline_1s timestep: 1697953567
2023-10-22 13:51:25,760 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697953568, Kline_1s timestep: 1697953568
2023-10-22 13:51:25,763 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697953569, Kline_1s timestep: 1697953569
2023-10-22 13:51:25,766 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697953570, Kline_1s timestep: 1697953570
2023-10-22 13:51:25,768 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697953571, Kline_1s timestep: 1697953571
2023-10-22 13:51:25,771 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697953572, Kline_1s timestep: 1697953572
2023-10-22 13:51:25,774 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697953573, Kline_1s timestep: 1697953573
2023-10-22 13:51:25,777 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697953574, Kline_1s timestep: 1697953574
2023-10-22 13:51:25,780 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697953575, Kline_1s timestep: 1697953575
2023-10-22 13:51:25,783 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697953576, Kline_1s timestep: 1697953576
2023-10-22 13:51:25,785 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697953577, Kline_1s timestep: 1697953577
2023-10-22 13:51:25,787 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697953578, Kline_1s timestep: 1697953578
2023-10-22 13:51:25,790 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697953579, Kline_1s timestep: 1697953579
2023-10-22 13:51:25,794 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697953580, Kline_1s timestep: 1697953580
2023-10-22 13:51:25,796 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697953581, Kline_1s timestep: 1697953581
2023-10-22 13:51:25,798 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697953582, Kline_1s timestep: 1697953582
2023-10-22 13:51:25,801 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697953583, Kline_1s timestep: 1697953583
2023-10-22 13:51:25,803 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697953584, Kline_1s timestep: 1697953584
2023-10-22 13:51:25,806 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697953585, Kline_1s timestep: 1697953585
2023-10-22 13:51:25,808 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697953586, Kline_1s timestep: 1697953586
2023-10-22 13:51:25,811 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697953587, Kline_1s timestep: 1697953587
