2023-10-22 13:26:22,740 - websocket_consumer.py[line:185] - INFO# Waiting for message.
2023-10-22 13:26:22,742 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697951856, Kline_1s timestep: 1697951856
2023-10-22 13:26:22,747 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697951857, Kline_1s timestep: 1697951857
2023-10-22 13:26:22,749 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697951858, Kline_1s timestep: 1697951858
2023-10-22 13:26:22,752 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697951859, Kline_1s timestep: 1697951859
2023-10-22 13:26:22,754 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697951860, Kline_1s timestep: 1697951860
2023-10-22 13:26:22,758 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697951861, Kline_1s timestep: 1697951861
2023-10-22 13:26:22,760 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697951862, Kline_1s timestep: 1697951862
2023-10-22 13:26:22,763 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697951863, Kline_1s timestep: 1697951863
2023-10-22 13:26:22,766 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697951864, Kline_1s timestep: 1697951864
2023-10-22 13:26:22,768 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697951865, Kline_1s timestep: 1697951865
2023-10-22 13:26:22,771 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697951866, Kline_1s timestep: 1697951866
2023-10-22 13:26:22,774 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697951867, Kline_1s timestep: 1697951867
2023-10-22 13:26:22,778 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697951868, Kline_1s timestep: 1697951868
2023-10-22 13:26:22,781 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697951869, Kline_1s timestep: 1697951869
2023-10-22 13:26:22,783 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697951870, Kline_1s timestep: 1697951870
2023-10-22 13:26:22,787 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697951871, Kline_1s timestep: 1697951871
2023-10-22 13:26:22,790 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697951872, Kline_1s timestep: 1697951872
2023-10-22 13:26:22,792 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697951873, Kline_1s timestep: 1697951873
2023-10-22 13:26:22,795 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697951874, Kline_1s timestep: 1697951874
2023-10-22 13:26:22,798 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697951875, Kline_1s timestep: 1697951875
2023-10-22 13:26:22,800 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697951876, Kline_1s timestep: 1697951876
2023-10-22 13:26:22,803 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697951877, Kline_1s timestep: 1697951877
2023-10-22 13:26:22,806 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697951878, Kline_1s timestep: 1697951878
2023-10-22 13:26:22,809 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697951879, Kline_1s timestep: 1697951879
