2023-10-22 15:06:17,333 - websocket_consumer.py[line:185] - INFO# Waiting for message.
2023-10-22 15:06:17,335 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697958109, Kline_1s timestep: 1697958109
2023-10-22 15:06:17,340 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697958110, Kline_1s timestep: 1697958110
2023-10-22 15:06:17,343 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697958111, Kline_1s timestep: 1697958111
2023-10-22 15:06:17,346 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697958112, Kline_1s timestep: 1697958112
2023-10-22 15:06:17,348 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697958113, Kline_1s timestep: 1697958113
2023-10-22 15:06:17,351 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697958114, Kline_1s timestep: 1697958114
2023-10-22 15:06:17,353 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697958115, Kline_1s timestep: 1697958115
2023-10-22 15:06:17,356 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697958116, Kline_1s timestep: 1697958116
2023-10-22 15:06:17,361 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697958117, Kline_1s timestep: 1697958117
2023-10-22 15:06:17,364 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697958118, Kline_1s timestep: 1697958118
2023-10-22 15:06:17,366 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697958119, Kline_1s timestep: 1697958119
2023-10-22 15:06:17,369 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697958120, Kline_1s timestep: 1697958120
2023-10-22 15:06:17,372 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697958121, Kline_1s timestep: 1697958121
2023-10-22 15:06:17,374 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697958122, Kline_1s timestep: 1697958122
2023-10-22 15:06:17,377 - websocket_consumer.py[line:164] - INFO# Received data from RabbitMQ: Kline_1m timestep: 1697958122
2023-10-22 15:06:17,378 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697958123, Kline_1s timestep: 1697958123
2023-10-22 15:06:17,381 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697958124, Kline_1s timestep: 1697958124
2023-10-22 15:06:17,383 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697958125, Kline_1s timestep: 1697958125
