2023-10-23 15:05:37,533 - websocket_consumer.py[line:186] - INFO# Waiting for message.
2023-10-23 15:05:37,534 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698044483, Kline_1s timestep: 1698044483
2023-10-23 15:05:37,539 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698044484, Kline_1s timestep: 1698044484
2023-10-23 15:05:37,542 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698044485, Kline_1s timestep: 1698044485
2023-10-23 15:05:37,544 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698044486, Kline_1s timestep: 1698044486
2023-10-23 15:05:37,547 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698044487, Kline_1s timestep: 1698044487
2023-10-23 15:05:37,549 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698044488, Kline_1s timestep: 1698044488
2023-10-23 15:05:37,552 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698044489, Kline_1s timestep: 1698044489
2023-10-23 15:05:37,554 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698044491, Kline_1s timestep: 1698044491
2023-10-23 15:05:37,557 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698044492, Kline_1s timestep: 1698044492
2023-10-23 15:05:37,559 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698044493, Kline_1s timestep: 1698044493
2023-10-23 15:05:37,562 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698044494, Kline_1s timestep: 1698044494
2023-10-23 15:05:37,565 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698044495, Kline_1s timestep: 1698044495
2023-10-23 15:05:37,567 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698044496, Kline_1s timestep: 1698044496
2023-10-23 15:05:37,570 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698044497, Kline_1s timestep: 1698044497
2023-10-23 15:05:37,572 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698044498, Kline_1s timestep: 1698044498
2023-10-23 15:05:37,575 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698044499, Kline_1s timestep: 1698044499
2023-10-23 15:05:37,577 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698044500, Kline_1s timestep: 1698044500
2023-10-23 15:05:37,580 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698044501, Kline_1s timestep: 1698044501
2023-10-23 15:05:37,583 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698044502, Kline_1s timestep: 1698044502
2023-10-23 15:05:37,585 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698044503, Kline_1s timestep: 1698044503
2023-10-23 15:05:37,588 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698044504, Kline_1s timestep: 1698044504
2023-10-23 15:05:37,590 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698044506, Kline_1s timestep: 1698044506
2023-10-23 15:05:37,593 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698044507, Kline_1s timestep: 1698044507
2023-10-23 15:05:37,595 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698044508, Kline_1s timestep: 1698044508
2023-10-23 15:05:37,598 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698044509, Kline_1s timestep: 1698044509
2023-10-23 15:05:37,601 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698044510, Kline_1s timestep: 1698044510
2023-10-23 15:05:37,603 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698044511, Kline_1s timestep: 1698044511
2023-10-23 15:05:37,606 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698044512, Kline_1s timestep: 1698044512
2023-10-23 15:05:37,608 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698044513, Kline_1s timestep: 1698044513
2023-10-23 15:05:37,611 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698044515, Kline_1s timestep: 1698044515
2023-10-23 15:05:37,616 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698044517, Kline_1s timestep: 1698044517
2023-10-23 15:05:37,618 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698044518, Kline_1s timestep: 1698044518
2023-10-23 15:05:37,621 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698044519, Kline_1s timestep: 1698044519
2023-10-23 15:05:37,623 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698044520, Kline_1s timestep: 1698044520
2023-10-23 15:05:37,626 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698044521, Kline_1s timestep: 1698044521
2023-10-23 15:05:37,629 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698044522, Kline_1s timestep: 1698044522
2023-10-23 15:05:37,632 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698044523, Kline_1s timestep: 1698044523
2023-10-23 15:05:37,634 - websocket_consumer.py[line:164] - INFO# Received data from RabbitMQ: Kline_1m timestep: 1698044522
2023-10-23 15:05:37,635 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698044524, Kline_1s timestep: 1698044524
2023-10-23 15:05:37,638 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698044526, Kline_1s timestep: 1698044526
2023-10-23 15:05:37,640 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698044528, Kline_1s timestep: 1698044528
2023-10-23 15:05:37,643 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698044529, Kline_1s timestep: 1698044529
2023-10-23 15:05:37,646 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698044531, Kline_1s timestep: 1698044531
2023-10-23 15:05:37,648 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698044532, Kline_1s timestep: 1698044532
2023-10-23 15:05:37,651 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698044533, Kline_1s timestep: 1698044533
2023-10-23 15:05:37,653 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698044534, Kline_1s timestep: 1698044534
2023-10-23 15:05:37,656 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698044535, Kline_1s timestep: 1698044535
2023-10-23 15:05:37,658 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698044537, Kline_1s timestep: 1698044537
2023-10-23 15:05:37,661 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698044538, Kline_1s timestep: 1698044538
2023-10-23 15:05:37,663 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698044540, Kline_1s timestep: 1698044540
2023-10-23 15:05:37,666 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698044541, Kline_1s timestep: 1698044541
2023-10-23 15:05:37,668 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698044542, Kline_1s timestep: 1698044542
2023-10-23 15:05:37,671 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698044543, Kline_1s timestep: 1698044543
2023-10-23 15:05:37,674 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698044544, Kline_1s timestep: 1698044544
2023-10-23 15:05:37,676 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698044545, Kline_1s timestep: 1698044545
2023-10-23 15:05:37,679 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698044547, Kline_1s timestep: 1698044547
2023-10-23 15:05:37,681 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698044548, Kline_1s timestep: 1698044548
2023-10-23 15:05:37,684 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698044549, Kline_1s timestep: 1698044549
2023-10-23 15:05:37,686 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698044550, Kline_1s timestep: 1698044550
