2023-10-22 15:48:42,921 - websocket_consumer.py[line:186] - INFO# Waiting for message.
2023-10-22 15:48:42,922 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697960820, Kline_1s timestep: 1697960820
2023-10-22 15:48:42,927 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697960821, Kline_1s timestep: 1697960821
2023-10-22 15:48:42,930 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697960822, Kline_1s timestep: 1697960822
2023-10-22 15:48:42,933 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697960823, Kline_1s timestep: 1697960823
2023-10-22 15:48:42,935 - websocket_consumer.py[line:164] - INFO# Received data from RabbitMQ: Kline_1m timestep: 1697960822
2023-10-22 15:48:42,937 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697960824, Kline_1s timestep: 1697960824
2023-10-22 15:48:42,939 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697960825, Kline_1s timestep: 1697960825
2023-10-22 15:48:42,942 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697960826, Kline_1s timestep: 1697960826
2023-10-22 15:48:42,945 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697960827, Kline_1s timestep: 1697960827
2023-10-22 15:48:42,947 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697960828, Kline_1s timestep: 1697960828
2023-10-22 15:48:42,950 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697960829, Kline_1s timestep: 1697960829
2023-10-22 15:48:42,952 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697960830, Kline_1s timestep: 1697960830
2023-10-22 15:48:42,955 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697960831, Kline_1s timestep: 1697960831
2023-10-22 15:48:42,958 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697960832, Kline_1s timestep: 1697960832
2023-10-22 15:48:42,960 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697960833, Kline_1s timestep: 1697960833
