2023-10-23 16:39:38,193 - websocket_consumer.py[line:186] - INFO# Waiting for message.
2023-10-23 16:39:49,978 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698050389, Kline_1s timestep: 1698050389
2023-10-23 16:39:50,978 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698050390, Kline_1s timestep: 1698050390
2023-10-23 16:39:50,980 - websocket_consumer.py[line:164] - INFO# Received data from RabbitMQ: Kline_1m timestep: 1698050389
2023-10-23 16:39:51,975 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698050391, Kline_1s timestep: 1698050391
2023-10-23 16:39:52,969 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698050392, Kline_1s timestep: 1698050392
2023-10-23 16:39:53,998 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698050393, Kline_1s timestep: 1698050393
2023-10-23 16:39:54,975 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698050394, Kline_1s timestep: 1698050394
2023-10-23 16:39:56,000 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698050395, Kline_1s timestep: 1698050395
2023-10-23 16:39:56,991 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698050396, Kline_1s timestep: 1698050396
2023-10-23 16:39:57,991 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698050397, Kline_1s timestep: 1698050397
2023-10-23 16:39:58,990 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698050398, Kline_1s timestep: 1698050398
2023-10-23 16:39:59,977 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698050399, Kline_1s timestep: 1698050399
2023-10-23 16:40:00,993 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698050400, Kline_1s timestep: 1698050400
2023-10-23 16:40:01,988 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698050401, Kline_1s timestep: 1698050401
2023-10-23 16:40:02,991 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698050402, Kline_1s timestep: 1698050402
2023-10-23 16:40:02,994 - websocket_consumer.py[line:164] - INFO# Received data from RabbitMQ: Kline_1m timestep: 1698050402
2023-10-23 16:40:03,990 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698050403, Kline_1s timestep: 1698050403
2023-10-23 16:40:05,125 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698050404, Kline_1s timestep: 1698050404
2023-10-23 16:40:06,040 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698050405, Kline_1s timestep: 1698050405
2023-10-23 16:40:07,010 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698050406, Kline_1s timestep: 1698050406
2023-10-23 16:40:08,014 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698050407, Kline_1s timestep: 1698050407
2023-10-23 16:40:09,010 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698050408, Kline_1s timestep: 1698050408
2023-10-23 16:40:10,012 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698050409, Kline_1s timestep: 1698050409
2023-10-23 16:40:11,010 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698050410, Kline_1s timestep: 1698050410
2023-10-23 16:40:12,024 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698050411, Kline_1s timestep: 1698050411
2023-10-23 16:40:13,017 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698050412, Kline_1s timestep: 1698050412
2023-10-23 16:40:14,491 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698050413, Kline_1s timestep: 1698050413
2023-10-23 16:40:14,989 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698050414, Kline_1s timestep: 1698050414
2023-10-23 16:40:16,011 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698050415, Kline_1s timestep: 1698050415
2023-10-23 16:40:17,011 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698050416, Kline_1s timestep: 1698050416
2023-10-23 16:40:18,019 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698050417, Kline_1s timestep: 1698050417
2023-10-23 16:40:19,011 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698050418, Kline_1s timestep: 1698050418
2023-10-23 16:40:20,343 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698050419, Kline_1s timestep: 1698050419
2023-10-23 16:40:23,323 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698050420, Kline_1s timestep: 1698050420
2023-10-23 16:40:23,583 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698050421, Kline_1s timestep: 1698050421
2023-10-23 16:40:23,715 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698050422, Kline_1s timestep: 1698050422
2023-10-23 16:40:24,448 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698050423, Kline_1s timestep: 1698050423
2023-10-23 16:40:25,148 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698050424, Kline_1s timestep: 1698050424
2023-10-23 16:40:26,530 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698050425, Kline_1s timestep: 1698050425
2023-10-23 16:40:27,103 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698050426, Kline_1s timestep: 1698050426
2023-10-23 16:40:28,178 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698050427, Kline_1s timestep: 1698050427
2023-10-23 16:40:29,005 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698050428, Kline_1s timestep: 1698050428
2023-10-23 16:40:30,205 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698050429, Kline_1s timestep: 1698050429
2023-10-23 16:40:31,115 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698050430, Kline_1s timestep: 1698050430
2023-10-23 16:40:32,012 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698050431, Kline_1s timestep: 1698050431
2023-10-23 16:40:33,874 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698050432, Kline_1s timestep: 1698050432
2023-10-23 16:40:34,379 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698050433, Kline_1s timestep: 1698050433
2023-10-23 16:40:35,011 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698050434, Kline_1s timestep: 1698050434
