2023-10-23 15:19:49,247 - websocket_consumer.py[line:186] - INFO# Waiting for message.
2023-10-23 15:19:49,247 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698045566, Kline_1s timestep: 1698045566
2023-10-23 15:19:49,250 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698045567, Kline_1s timestep: 1698045567
2023-10-23 15:19:49,252 - websocket_consumer.py[line:164] - INFO# Received data from RabbitMQ: Kline_1m timestep: 1698045566
2023-10-23 15:19:49,253 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698045568, Kline_1s timestep: 1698045568
2023-10-23 15:19:49,255 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698045569, Kline_1s timestep: 1698045569
2023-10-23 15:19:49,256 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698045570, Kline_1s timestep: 1698045570
2023-10-23 15:19:49,258 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698045571, Kline_1s timestep: 1698045571
2023-10-23 15:19:49,259 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698045572, Kline_1s timestep: 1698045572
2023-10-23 15:19:49,261 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698045573, Kline_1s timestep: 1698045573
2023-10-23 15:19:49,262 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698045574, Kline_1s timestep: 1698045574
2023-10-23 15:19:49,264 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698045575, Kline_1s timestep: 1698045575
2023-10-23 15:19:49,265 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698045576, Kline_1s timestep: 1698045576
2023-10-23 15:19:49,267 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698045577, Kline_1s timestep: 1698045577
2023-10-23 15:19:49,269 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698045578, Kline_1s timestep: 1698045578
2023-10-23 15:19:49,270 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698045579, Kline_1s timestep: 1698045579
2023-10-23 15:19:49,273 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698045580, Kline_1s timestep: 1698045580
2023-10-23 15:19:49,275 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698045581, Kline_1s timestep: 1698045581
2023-10-23 15:19:49,277 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698045582, Kline_1s timestep: 1698045582
2023-10-23 15:19:49,278 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698045583, Kline_1s timestep: 1698045583
2023-10-23 15:19:49,280 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698045584, Kline_1s timestep: 1698045584
2023-10-23 15:19:49,282 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698045585, Kline_1s timestep: 1698045585
2023-10-23 15:19:49,283 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698045586, Kline_1s timestep: 1698045586
2023-10-23 15:19:49,285 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698045587, Kline_1s timestep: 1698045587
2023-10-23 15:19:49,348 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1698045588, Kline_1s timestep: 1698045588
