2023-10-22 13:05:44,382 - websocket_consumer.py[line:185] - INFO# Waiting for message.
2023-10-22 13:05:44,384 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697951115, Kline_1s timestep: 1697951115
2023-10-22 13:05:44,389 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697951116, Kline_1s timestep: 1697951116
2023-10-22 13:05:44,392 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697951117, Kline_1s timestep: 1697951117
2023-10-22 13:05:44,394 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697951118, Kline_1s timestep: 1697951118
2023-10-22 13:05:44,397 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697951119, Kline_1s timestep: 1697951119
2023-10-22 13:05:44,400 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697951120, Kline_1s timestep: 1697951120
2023-10-22 13:05:44,403 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697951121, Kline_1s timestep: 1697951121
2023-10-22 13:05:44,405 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697951122, Kline_1s timestep: 1697951122
2023-10-22 13:05:44,408 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697951123, Kline_1s timestep: 1697951123
2023-10-22 13:05:44,411 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697951124, Kline_1s timestep: 1697951124
2023-10-22 13:05:44,414 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697951125, Kline_1s timestep: 1697951125
2023-10-22 13:05:44,417 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697951126, Kline_1s timestep: 1697951126
2023-10-22 13:05:44,419 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697951127, Kline_1s timestep: 1697951127
2023-10-22 13:05:44,422 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697951128, Kline_1s timestep: 1697951128
2023-10-22 13:05:44,425 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697951129, Kline_1s timestep: 1697951129
2023-10-22 13:05:44,428 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697951130, Kline_1s timestep: 1697951130
2023-10-22 13:05:44,430 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697951131, Kline_1s timestep: 1697951131
2023-10-22 13:05:44,433 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697951132, Kline_1s timestep: 1697951132
2023-10-22 13:05:44,436 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697951133, Kline_1s timestep: 1697951133
2023-10-22 13:05:44,439 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697951134, Kline_1s timestep: 1697951134
2023-10-22 13:05:44,442 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697951135, Kline_1s timestep: 1697951135
2023-10-22 13:05:44,444 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697951136, Kline_1s timestep: 1697951136
2023-10-22 13:05:44,447 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697951137, Kline_1s timestep: 1697951137
2023-10-22 13:05:44,449 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697951138, Kline_1s timestep: 1697951138
2023-10-22 13:05:44,453 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697951139, Kline_1s timestep: 1697951139
2023-10-22 13:05:44,458 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697951140, Kline_1s timestep: 1697951140
2023-10-22 13:05:44,463 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697951141, Kline_1s timestep: 1697951141
2023-10-22 13:05:44,467 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697951142, Kline_1s timestep: 1697951142
2023-10-22 13:05:44,470 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697951143, Kline_1s timestep: 1697951143
2023-10-22 13:05:44,784 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697951144, Kline_1s timestep: 1697951144
2023-10-22 13:05:45,790 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697951145, Kline_1s timestep: 1697951145
2023-10-22 13:05:46,785 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697951146, Kline_1s timestep: 1697951146
2023-10-22 13:05:47,782 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697951147, Kline_1s timestep: 1697951147
2023-10-22 13:05:48,785 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697951148, Kline_1s timestep: 1697951148
2023-10-22 13:05:49,782 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697951149, Kline_1s timestep: 1697951149
2023-10-22 13:05:50,781 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697951150, Kline_1s timestep: 1697951150
2023-10-22 13:05:51,786 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697951151, Kline_1s timestep: 1697951151
2023-10-22 13:05:52,793 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697951152, Kline_1s timestep: 1697951152
2023-10-22 13:05:53,784 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697951153, Kline_1s timestep: 1697951153
2023-10-22 13:05:54,783 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697951154, Kline_1s timestep: 1697951154
2023-10-22 13:05:55,781 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697951155, Kline_1s timestep: 1697951155
2023-10-22 13:05:56,781 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697951156, Kline_1s timestep: 1697951156
2023-10-22 13:05:57,783 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697951157, Kline_1s timestep: 1697951157
2023-10-22 13:05:58,811 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697951158, Kline_1s timestep: 1697951158
2023-10-22 13:05:59,787 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697951159, Kline_1s timestep: 1697951159
2023-10-22 13:06:00,787 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697951160, Kline_1s timestep: 1697951160
2023-10-22 13:06:01,786 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697951161, Kline_1s timestep: 1697951161
2023-10-22 13:06:02,785 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697951162, Kline_1s timestep: 1697951162
2023-10-22 13:06:02,788 - websocket_consumer.py[line:164] - INFO# Received data from RabbitMQ: Kline_1m timestep: 1697951162
2023-10-22 13:06:03,783 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697951163, Kline_1s timestep: 1697951163
