2023-10-22 19:02:12,918 - websocket_consumer.py[line:186] - INFO# Waiting for message.
2023-10-22 19:02:12,920 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697965258, Kline_1s timestep: 1697965258
2023-10-22 19:02:12,942 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697965259, Kline_1s timestep: 1697965259
2023-10-22 19:02:12,946 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697965261, Kline_1s timestep: 1697965261
2023-10-22 19:02:12,949 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697965263, Kline_1s timestep: 1697965263
2023-10-22 19:02:12,952 - websocket_consumer.py[line:164] - INFO# Received data from RabbitMQ: Kline_1m timestep: 1697965262
2023-10-22 19:02:12,953 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697965264, Kline_1s timestep: 1697965264
2023-10-22 19:02:12,956 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697965265, Kline_1s timestep: 1697965265
2023-10-22 19:02:12,960 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697965266, Kline_1s timestep: 1697965266
2023-10-22 19:02:12,963 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697965267, Kline_1s timestep: 1697965267
2023-10-22 19:02:12,966 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697965268, Kline_1s timestep: 1697965268
2023-10-22 19:02:12,969 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697965269, Kline_1s timestep: 1697965269
2023-10-22 19:02:12,987 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697965270, Kline_1s timestep: 1697965270
2023-10-22 19:02:12,991 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697965271, Kline_1s timestep: 1697965271
2023-10-22 19:02:12,995 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697965272, Kline_1s timestep: 1697965272
2023-10-22 19:02:12,998 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697965274, Kline_1s timestep: 1697965274
2023-10-22 19:02:13,001 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697965275, Kline_1s timestep: 1697965275
2023-10-22 19:02:13,005 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697965276, Kline_1s timestep: 1697965276
2023-10-22 19:02:13,008 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697965277, Kline_1s timestep: 1697965277
2023-10-22 19:02:13,011 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697965278, Kline_1s timestep: 1697965278
2023-10-22 19:02:13,014 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697965279, Kline_1s timestep: 1697965279
2023-10-22 19:02:13,017 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697965280, Kline_1s timestep: 1697965280
2023-10-22 19:02:13,019 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697965281, Kline_1s timestep: 1697965281
2023-10-22 19:02:13,023 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697965282, Kline_1s timestep: 1697965282
2023-10-22 19:02:13,026 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697965283, Kline_1s timestep: 1697965283
2023-10-22 19:02:13,029 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697965284, Kline_1s timestep: 1697965284
2023-10-22 19:02:13,032 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697965285, Kline_1s timestep: 1697965285
2023-10-22 19:02:13,035 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697965286, Kline_1s timestep: 1697965286
2023-10-22 19:02:13,038 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697965287, Kline_1s timestep: 1697965287
2023-10-22 19:02:13,042 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697965288, Kline_1s timestep: 1697965288
2023-10-22 19:02:13,045 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697965289, Kline_1s timestep: 1697965289
2023-10-22 19:02:13,048 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697965290, Kline_1s timestep: 1697965290
2023-10-22 19:02:13,051 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697965291, Kline_1s timestep: 1697965291
2023-10-22 19:02:13,055 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697965292, Kline_1s timestep: 1697965292
2023-10-22 19:02:13,059 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697965293, Kline_1s timestep: 1697965293
2023-10-22 19:02:13,064 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697965294, Kline_1s timestep: 1697965294
2023-10-22 19:02:13,068 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697965295, Kline_1s timestep: 1697965295
2023-10-22 19:02:13,072 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697965296, Kline_1s timestep: 1697965296
2023-10-22 19:02:13,076 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697965297, Kline_1s timestep: 1697965297
2023-10-22 19:02:13,079 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697965298, Kline_1s timestep: 1697965298
2023-10-22 19:02:13,082 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697965299, Kline_1s timestep: 1697965299
2023-10-22 19:02:13,085 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697965300, Kline_1s timestep: 1697965300
2023-10-22 19:02:13,088 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697965302, Kline_1s timestep: 1697965302
2023-10-22 19:02:13,091 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697965303, Kline_1s timestep: 1697965303
2023-10-22 19:02:13,094 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697965304, Kline_1s timestep: 1697965304
2023-10-22 19:02:13,097 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697965305, Kline_1s timestep: 1697965305
2023-10-22 19:02:13,100 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697965306, Kline_1s timestep: 1697965306
2023-10-22 19:02:13,103 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697965307, Kline_1s timestep: 1697965307
2023-10-22 19:02:13,106 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697965308, Kline_1s timestep: 1697965308
2023-10-22 19:02:13,109 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697965309, Kline_1s timestep: 1697965309
2023-10-22 19:02:13,112 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697965310, Kline_1s timestep: 1697965310
2023-10-22 19:02:13,115 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697965312, Kline_1s timestep: 1697965312
2023-10-22 19:02:13,118 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697965313, Kline_1s timestep: 1697965313
2023-10-22 19:02:13,121 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697965314, Kline_1s timestep: 1697965314
2023-10-22 19:02:13,124 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697965315, Kline_1s timestep: 1697965315
2023-10-22 19:02:13,126 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697965316, Kline_1s timestep: 1697965316
2023-10-22 19:02:13,129 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697965317, Kline_1s timestep: 1697965317
2023-10-22 19:02:13,131 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697965319, Kline_1s timestep: 1697965319
2023-10-22 19:02:13,134 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697965320, Kline_1s timestep: 1697965320
2023-10-22 19:02:13,137 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697965321, Kline_1s timestep: 1697965321
2023-10-22 19:02:13,140 - websocket_consumer.py[line:154] - INFO# Received data from RabbitMQ: Order book timestep: 1697965322, Kline_1s timestep: 1697965322
2023-10-22 19:02:13,142 - websocket_consumer.py[line:164] - INFO# Received data from RabbitMQ: Kline_1m timestep: 1697965322
